"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"0600000US2502354310","Plymouth town, Plymouth County, Massachusetts","23345","406","2.7","0.8","3.6","1.0","5.4","1.1","6.3","1.1","7.8","1.1","14.8","1.6","15.0","1.8","20.1","2.1","11.5","1.5","12.8","1.4","90279","3225","115163","5473","34.0","(X)","(X)","(X)","(X)","(X)","16540","419","1.5","0.7","1.2","0.8","2.6","0.9","5.2","1.4","6.8","1.3","12.9","1.7","15.6","2.2","23.7","2.5","14.6","2.1","15.8","1.8","108374","5451","130441","5841","(X)","(X)","33.0","(X)","(X)","(X)","13279","534","0.6","0.5","0.5","0.4","1.9","0.8","3.8","1.4","4.9","1.1","11.8","1.9","15.5","2.4","26.3","2.8","16.7","2.5","18.2","2.1","120628","5011","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6805","555","6.0","2.3","9.5","2.7","12.1","2.8","11.4","2.6","12.3","2.7","20.1","4.2","10.3","2.5","10.5","2.7","3.4","1.3","4.4","1.6","48120","5732","72135","9177","(X)","(X)","(X)","(X)","34.8","(X)"
"0600000US2502354415","Plympton town, Plymouth County, Massachusetts","1010","70","4.0","2.5","3.8","3.5","3.3","2.1","3.4","2.5","5.0","4.3","18.3","5.9","15.4","5.2","20.5","5.7","14.6","4.7","11.9","3.8","94167","17655","119081","17089","37.1","(X)","(X)","(X)","(X)","(X)","805","59","2.6","2.6","0.0","4.3","0.6","0.9","3.1","3.0","7.2","5.3","17.8","6.0","15.3","5.5","22.5","6.5","16.5","5.5","14.4","4.8","105688","12593","132437","20697","(X)","(X)","38.6","(X)","(X)","(X)","667","72","0.0","5.1","0.0","5.1","0.7","1.1","3.7","3.6","6.1","6.3","14.2","5.4","15.1","6.3","23.4","7.0","19.2","6.7","17.4","5.8","116806","13974","N","N","(X)","(X)","(X)","(X)","(X)","(X)","205","56","11.7","8.1","18.5","16.1","11.2","8.9","4.4","4.4","2.4","3.6","17.6","15.1","19.0","12.7","12.7","9.5","2.4","4.2","0.0","15.6","53047","42018","55294","14234","(X)","(X)","(X)","(X)","23.9","(X)"
"0600000US2502357600","Rochester town, Plymouth County, Massachusetts","1928","113","1.8","1.5","0.8","0.6","2.5","1.7","2.0","1.4","6.8","3.5","18.6","5.9","12.4","4.3","24.7","5.2","12.6","3.6","17.8","4.5","104041","6965","136499","15522","41.2","(X)","(X)","(X)","(X)","(X)","1532","87","1.1","1.3","0.0","2.3","1.1","1.2","1.1","1.2","7.0","4.0","16.6","6.4","8.7","4.1","26.0","5.6","16.4","4.5","21.8","5.8","116745","21112","152317","19409","(X)","(X)","42.0","(X)","(X)","(X)","1346","107","0.7","1.0","0.0","2.6","0.6","0.9","1.3","1.4","6.6","4.6","11.8","6.1","10.0","4.6","26.9","6.0","18.1","4.8","24.1","6.3","131389","29898","N","N","(X)","(X)","(X)","(X)","(X)","(X)","396","105","4.5","5.2","3.8","2.8","8.1","6.1","5.3","5.3","6.1","5.7","26.0","11.8","26.5","11.9","19.7","11.8","0.0","8.5","0.0","8.5","73438","8761","70809","9696","(X)","(X)","(X)","(X)","36.4","(X)"
"0600000US2502357775","Rockland town, Plymouth County, Massachusetts","6959","321","4.2","2.1","3.0","1.8","6.4","2.1","7.1","2.7","11.8","3.3","16.2","4.0","10.6","3.0","22.1","3.7","11.6","3.0","7.1","3.0","78011","9803","95148","8871","39.8","(X)","(X)","(X)","(X)","(X)","4392","251","4.4","2.5","1.8","1.4","2.8","1.8","6.9","3.9","5.2","2.8","14.2","4.6","12.2","3.8","27.2","5.1","15.0","4.6","10.3","4.4","103762","8602","112553","12139","(X)","(X)","44.0","(X)","(X)","(X)","3241","239","1.0","1.5","2.5","2.0","1.8","1.3","3.0","2.0","4.5","3.0","16.0","5.4","9.8","3.3","32.0","6.0","18.6","5.8","10.8","4.1","115710","6488","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2567","326","6.6","4.4","5.6","3.8","12.5","5.2","7.2","3.3","20.5","6.6","21.2","7.5","8.2","4.4","12.5","5.3","4.2","2.8","1.4","1.7","46885","7024","60443","6515","(X)","(X)","(X)","(X)","32.6","(X)"
"0600000US2502360330","Scituate town, Plymouth County, Massachusetts","7234","295","1.5","0.8","4.1","2.0","3.7","1.8","4.7","1.9","6.0","2.7","10.2","2.4","8.5","2.1","19.7","3.4","11.8","2.8","29.9","3.5","128864","10676","168946","12882","43.9","(X)","(X)","(X)","(X)","(X)","5276","231","0.7","0.7","1.8","2.1","0.9","0.9","2.9","1.5","4.1","2.5","10.1","2.7","8.1","2.6","20.2","3.6","14.8","3.6","36.2","3.7","151875","8384","192914","15069","(X)","(X)","42.7","(X)","(X)","(X)","4475","266","0.6","0.7","1.4","2.3","0.6","0.6","1.9","1.4","3.8","2.8","8.8","2.4","5.6","2.1","20.6","3.4","16.8","4.1","39.9","4.1","171615","23019","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1958","302","3.7","2.9","10.3","5.1","11.9","6.5","10.8","6.0","10.2","6.2","11.1","4.8","8.7","3.7","17.0","7.7","3.5","2.7","12.9","6.7","57697","17491","100713","24021","(X)","(X)","(X)","(X)","45.8","(X)"
"0600000US2502372985","Wareham town, Plymouth County, Massachusetts","9497","411","4.9","2.0","5.2","1.9","7.6","2.5","7.8","2.4","13.1","2.7","17.2","3.0","14.5","3.1","18.4","3.0","7.3","2.1","4.0","1.7","65825","4913","81596","5985","35.1","(X)","(X)","(X)","(X)","(X)","6076","257","3.9","2.6","0.5","0.6","5.6","3.1","8.1","3.4","11.9","3.5","16.8","3.6","14.6","3.9","22.7","4.4","11.3","3.3","4.6","2.0","80598","4834","95832","9297","(X)","(X)","35.9","(X)","(X)","(X)","4087","321","1.5","1.6","0.3","0.6","1.7","1.3","2.8","2.4","8.1","3.2","18.6","4.7","14.8","4.1","29.9","6.0","15.3","4.8","6.9","3.0","102349","8289","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3421","481","7.1","3.6","13.5","5.0","13.6","5.3","11.2","4.1","16.7","4.7","14.9","4.6","12.0","5.5","7.7","3.4","2.5","2.1","0.8","0.9","38958","6211","49719","5553","(X)","(X)","(X)","(X)","31.3","(X)"
"0600000US2502375260","West Bridgewater town, Plymouth County, Massachusetts","2499","125","4.7","2.5","1.8","1.9","4.7","2.5","6.7","2.9","6.0","2.3","13.8","4.0","12.4","3.3","27.6","4.9","12.5","3.5","9.8","3.3","97404","14136","108335","7418","45.6","(X)","(X)","(X)","(X)","(X)","1740","107","0.6","0.8","1.0","1.1","1.2","1.3","1.9","1.5","4.8","2.4","14.1","4.7","12.9","4.2","35.4","6.1","15.3","4.1","12.8","4.4","121419","11908","129840","9007","(X)","(X)","45.3","(X)","(X)","(X)","1429","114","0.7","1.0","1.2","1.4","1.5","1.6","1.4","1.4","4.8","2.6","9.1","3.9","12.5","4.2","38.0","6.8","15.3","4.3","15.6","5.4","133352","13896","N","N","(X)","(X)","(X)","(X)","(X)","(X)","759","140","14.1","7.8","3.6","5.6","12.6","8.1","17.7","9.4","8.7","5.6","14.5","7.1","12.4","7.2","8.8","6.8","5.7","5.5","2.0","2.4","38884","16210","56872","13077","(X)","(X)","(X)","(X)","46.2","(X)"
"0600000US2502379530","Whitman town, Plymouth County, Massachusetts","5466","202","2.7","1.0","2.5","1.3","8.2","2.7","3.8","1.6","9.5","2.5","16.4","3.0","15.9","2.9","25.0","3.1","8.6","2.1","7.6","2.2","86570","4867","98929","5670","40.2","(X)","(X)","(X)","(X)","(X)","3759","162","1.4","1.5","0.9","1.1","5.4","3.0","3.0","1.6","6.1","2.3","16.3","3.7","19.3","3.6","28.2","3.9","9.8","2.4","9.7","2.9","96755","3275","111522","7304","(X)","(X)","39.9","(X)","(X)","(X)","2560","183","0.0","1.4","0.3","0.5","2.8","2.0","2.0","1.5","3.6","1.8","12.8","3.9","17.7","4.1","34.9","4.8","13.1","3.2","12.8","3.8","113667","7957","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1707","199","8.6","3.2","6.1","3.5","15.9","4.9","7.2","3.5","17.8","6.3","15.1","4.4","10.5","5.1","14.2","4.5","1.7","1.5","2.9","3.4","43852","4650","62115","9453","(X)","(X)","(X)","(X)","33.5","(X)"
"0600000US2502500000","County subdivisions not defined, Suffolk County, Massachusetts","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)"
"0600000US2502507000","Boston city, Suffolk County, Massachusetts","269522","1688","9.9","0.4","6.2","0.3","8.1","0.4","6.3","0.3","8.4","0.4","13.0","0.5","10.3","0.4","15.7","0.5","9.4","0.3","12.8","0.5","71115","1268","107608","1592","40.1","(X)","(X)","(X)","(X)","(X)","129542","1678","6.3","0.5","3.6","0.4","7.6","0.5","7.1","0.5","9.3","0.6","12.7","0.7","10.3","0.5","16.5","0.7","10.4","0.5","16.2","0.7","82363","1957","125402","2846","(X)","(X)","44.2","(X)","(X)","(X)","76336","1519","1.6","0.3","1.5","0.3","4.4","0.5","4.6","0.5","5.9","0.6","10.6","0.8","10.4","0.8","20.2","0.9","15.3","0.8","25.5","1.2","126595","2852","170084","4172","(X)","(X)","(X)","(X)","(X)","(X)","139980","1936","13.7","0.7","8.6","0.5","8.9","0.6","5.9","0.5","8.2","0.5","13.4","0.6","10.1","0.6","14.2","0.6","7.8","0.4","9.2","0.6","57784","1603","87656","2241","(X)","(X)","(X)","(X)","34.9","(X)"
"0600000US2502513205","Chelsea city, Suffolk County, Massachusetts","13268","403","8.1","1.6","6.8","1.4","7.3","1.6","12.8","2.3","10.4","1.9","18.4","1.9","12.0","1.9","13.7","1.9","6.0","1.5","4.4","1.3","56802","4967","71040","3013","55.7","(X)","(X)","(X)","(X)","(X)","7848","338","4.4","2.0","5.4","1.8","6.9","2.1","12.3","2.7","12.8","3.2","21.4","3.0","12.4","2.8","13.2","3.0","7.1","2.0","4.1","1.3","60082","3373","75149","4322","(X)","(X)","60.4","(X)","(X)","(X)","3993","372","0.9","0.7","1.9","1.8","4.7","2.3","10.6","3.5","13.9","4.2","23.0","4.5","11.2","3.3","17.5","4.1","10.2","3.4","6.1","2.3","67220","7035","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5420","441","14.9","3.4","10.7","2.7","12.3","3.2","14.7","3.3","7.8","2.3","12.8","3.1","10.1","2.4","10.7","2.5","4.6","2.2","1.4","1.0","31933","3578","52576","4607","(X)","(X)","(X)","(X)","44.1","(X)"
"0600000US2502556585","Revere city, Suffolk County, Massachusetts","19223","607","6.1","1.1","5.4","1.1","9.4","1.6","7.8","1.3","13.6","1.9","16.3","2.3","11.6","1.6","17.0","2.3","7.1","1.3","5.6","1.0","62568","4413","81075","3493","47.6","(X)","(X)","(X)","(X)","(X)","12196","380","3.7","1.5","2.5","1.2","6.8","1.9","8.4","1.9","13.7","2.5","16.5","2.8","12.3","2.3","21.3","2.8","9.0","1.7","5.7","1.3","72656","5668","90137","5004","(X)","(X)","49.9","(X)","(X)","(X)","8082","432","1.3","1.0","0.6","0.5","3.8","1.4","8.0","2.4","14.0","3.2","14.7","3.2","13.7","2.9","25.2","3.6","10.8","2.2","7.9","1.9","87524","8815","104323","6683","(X)","(X)","(X)","(X)","(X)","(X)","7027","593","12.1","2.7","9.9","2.3","15.3","3.0","8.2","2.1","13.5","3.2","17.4","3.5","8.7","2.4","8.5","2.8","3.3","1.8","3.1","1.4","39682","4540","56343","4456","(X)","(X)","(X)","(X)","38.0","(X)"
"0600000US2502581005","Winthrop Town city, Suffolk County, Massachusetts","7831","285","3.8","1.5","6.0","2.1","7.8","2.4","6.5","1.6","9.0","2.6","17.9","3.0","13.9","2.6","13.8","2.5","9.0","1.8","12.4","2.2","74069","3087","102769","7264","40.5","(X)","(X)","(X)","(X)","(X)","4375","236","1.1","1.1","0.6","0.7","5.9","3.1","3.1","1.4","7.8","2.7","15.6","3.4","16.5","3.6","17.7","3.7","13.5","3.2","18.1","3.6","96972","18596","134856","12431","(X)","(X)","44.6","(X)","(X)","(X)","3252","264","0.0","1.1","0.8","1.0","2.6","2.6","2.3","1.7","7.1","3.7","11.3","3.3","17.0","4.7","19.3","4.6","16.6","4.3","23.0","4.4","126628","16085","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3456","401","7.2","3.1","12.7","4.4","10.7","4.0","10.7","3.4","11.3","3.9","22.0","5.3","10.3","3.6","8.8","3.1","2.0","1.3","4.3","2.5","44954","11007","58888","6756","(X)","(X)","(X)","(X)","34.4","(X)"
"0600000US2502701885","Ashburnham town, Worcester County, Massachusetts","2031","122","0.0","1.7","1.2","1.9","2.5","2.8","6.5","4.0","8.5","5.1","14.0","5.2","19.9","5.9","23.4","6.4","11.7","4.9","12.3","6.0","95625","13559","116570","14915","32.1","(X)","(X)","(X)","(X)","(X)","1715","109","0.0","2.0","0.0","2.0","0.0","2.0","7.5","4.8","7.6","5.5","15.6","5.9","16.0","5.5","26.5","6.8","12.8","5.7","14.0","7.0","107969","21809","123472","16963","(X)","(X)","32.4","(X)","(X)","(X)","1344","165","0.0","2.6","0.0","2.6","0.0","2.6","6.5","5.2","6.4","5.8","11.1","5.5","19.3","6.4","26.0","7.8","15.0","6.5","15.6","8.3","115417","22757","N","N","(X)","(X)","(X)","(X)","(X)","(X)","316","136","0.0","10.5","7.9","12.7","16.1","17.9","7.0","8.3","13.3","14.3","13.0","12.4","31.0","20.5","6.6","10.8","2.2","4.3","2.8","5.3","60385","37620","66057","19113","(X)","(X)","(X)","(X)","27.2","(X)"
"0600000US2502702480","Athol town, Worcester County, Massachusetts","4639","233","4.5","1.4","8.5","3.1","10.0","2.7","9.2","2.7","14.5","2.9","16.4","3.5","11.4","2.8","16.7","3.9","6.8","2.5","2.0","1.2","54142","6366","68637","4549","36.2","(X)","(X)","(X)","(X)","(X)","2921","186","1.6","0.9","5.4","3.1","6.1","2.8","9.4","3.3","13.6","3.5","19.8","4.8","12.1","3.5","19.4","5.0","9.6","4.1","2.9","1.8","66017","5720","79502","6398","(X)","(X)","37.4","(X)","(X)","(X)","1982","217","0.9","1.0","2.2","2.9","4.5","3.0","4.9","2.6","13.2","4.8","21.2","6.1","13.6","4.6","21.1","6.1","14.1","5.7","4.3","2.6","83158","13217","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1718","259","9.6","3.4","15.6","5.7","18.2","5.5","10.7","4.8","14.0","4.5","13.8","4.2","8.0","3.5","7.7","3.9","2.0","1.7","0.5","0.8","30822","4432","44201","5099","(X)","(X)","(X)","(X)","32.6","(X)"
"0600000US2502702760","Auburn town, Worcester County, Massachusetts","6672","198","3.0","1.2","2.3","1.1","6.6","1.4","7.6","2.0","11.1","2.4","14.6","2.3","12.6","2.2","20.6","2.4","12.5","2.2","9.1","1.7","84740","7279","102773","5240","31.5","(X)","(X)","(X)","(X)","(X)","4292","191","0.9","0.8","0.1","0.1","1.2","0.7","6.1","2.1","10.4","3.0","13.2","2.6","15.8","3.1","23.2","3.1","18.2","3.3","10.9","2.2","102837","6875","122656","6793","(X)","(X)","31.9","(X)","(X)","(X)","3364","218","0.4","0.6","0.0","1.0","1.1","0.9","4.6","2.0","10.8","3.4","10.6","2.4","14.0","3.3","25.2","3.5","21.0","3.6","12.4","2.7","116023","13857","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2380","255","6.7","2.8","6.4","3.0","16.2","3.8","10.4","3.8","14.3","3.9","17.9","4.2","8.4","3.0","12.9","3.6","2.2","1.4","4.4","2.8","44615","7761","61605","6500","(X)","(X)","(X)","(X)","30.7","(X)"
"0600000US2502703740","Barre town, Worcester County, Massachusetts","2039","180","3.8","3.2","1.7","2.5","5.3","6.2","3.2","2.9","14.0","5.5","25.1","8.1","11.6","6.6","16.9","6.0","10.3","5.3","8.2","4.3","69735","8295","95166","9009","48.6","(X)","(X)","(X)","(X)","(X)","1338","157","1.0","1.7","2.5","3.7","1.2","2.0","2.7","3.3","6.1","4.6","27.8","11.2","9.1","5.0","23.2","8.7","15.6","8.2","10.8","6.2","99516","22554","114926","14603","(X)","(X)","43.3","(X)","(X)","(X)","1066","191","0.0","3.2","0.0","3.2","1.5","2.5","0.0","3.2","7.7","5.7","22.2","10.5","9.5","5.6","27.9","10.9","17.7","8.8","13.5","7.8","120417","24237","N","N","(X)","(X)","(X)","(X)","(X)","(X)","701","216","11.1","9.6","0.0","4.9","13.1","16.3","2.3","3.9","29.0","14.2","28.5","14.5","9.0","10.9","5.0","5.7","0.0","4.9","2.0","3.0","46994","4831","52808","12166","(X)","(X)","(X)","(X)","57.3","(X)"
"0600000US2502705490","Berlin town, Worcester County, Massachusetts","1179","92","2.3","2.1","2.0","1.7","3.1","2.0","7.9","3.7","7.1","3.5","17.9","6.4","10.1","3.6","21.6","6.0","11.4","4.7","16.6","4.1","99297","16046","131851","13544","38.1","(X)","(X)","(X)","(X)","(X)","869","65","1.5","2.2","1.0","1.6","1.6","1.4","6.6","4.0","7.2","4.2","17.7","7.0","10.7","4.5","20.9","6.9","13.8","6.0","18.9","5.1","108393","14369","146023","18014","(X)","(X)","36.6","(X)","(X)","(X)","778","71","1.7","2.4","1.2","1.7","1.8","1.6","5.9","4.5","6.3","4.4","15.8","7.5","9.4","4.7","22.0","7.6","14.9","6.7","21.1","5.5","113958","10765","N","N","(X)","(X)","(X)","(X)","(X)","(X)","310","81","4.5","5.1","4.5","4.8","7.4","5.7","13.5","9.1","6.8","6.2","21.0","15.0","9.7","6.9","17.7","10.8","7.1","8.0","7.7","6.5","54500","23509","84615","18169","(X)","(X)","(X)","(X)","42.3","(X)"
"0600000US2502706015","Blackstone town, Worcester County, Massachusetts","3526","149","1.5","0.9","2.4","1.7","6.2","2.7","7.7","2.7","8.1","2.3","12.6","3.1","14.0","3.3","23.5","4.5","13.9","4.1","10.0","3.3","95375","7093","105004","7157","28.4","(X)","(X)","(X)","(X)","(X)","2510","118","0.9","0.8","0.8","0.8","2.0","1.8","2.9","1.6","6.8","2.7","14.3","3.5","13.9","3.9","29.4","5.6","15.8","4.8","13.3","4.4","112581","12312","121146","8066","(X)","(X)","29.3","(X)","(X)","(X)","2045","155","1.1","1.0","0.5","0.7","2.4","2.2","0.7","0.8","5.4","2.6","12.3","3.5","13.5","4.2","30.7","6.5","17.1","5.4","16.3","5.3","119602","10383","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1016","190","3.1","2.7","7.5","5.8","16.4","7.8","20.1","9.1","12.5","6.2","11.8","6.4","12.9","6.3","6.4","4.8","8.4","8.1","1.0","1.4","38839","8153","59317","13270","(X)","(X)","(X)","(X)","26.2","(X)"
"0600000US2502706365","Bolton town, Worcester County, Massachusetts","1739","66","0.6","0.9","1.7","1.6","1.4","1.3","2.2","1.8","4.9","2.4","6.7","3.2","9.4","3.8","15.3","5.1","17.9","5.4","39.7","5.7","173024","22817","186436","14485","32.2","(X)","(X)","(X)","(X)","(X)","1441","64","0.0","2.4","0.8","1.3","0.4","0.7","0.0","2.4","4.0","2.5","6.8","3.4","10.0","4.6","15.3","5.9","18.8","6.1","43.9","6.5","184479","17426","202510","16439","(X)","(X)","28.4","(X)","(X)","(X)","1368","75","0.0","2.5","0.9","1.3","0.4","0.8","0.0","2.5","4.2","2.6","6.2","3.6","9.0","4.5","16.1","6.2","17.5","6.1","45.8","7.1","183958","23685","N","N","(X)","(X)","(X)","(X)","(X)","(X)","298","73","3.7","5.3","6.0","7.3","6.4","6.7","13.1","10.0","9.4","8.1","8.7","8.1","6.7","7.7","24.2","11.3","14.4","11.1","7.4","7.3","85000","43404","98255","24069","(X)","(X)","(X)","(X)","41.9","(X)"
"0600000US2502707525","Boylston town, Worcester County, Massachusetts","1799","91","2.4","1.7","1.0","1.1","3.7","2.7","5.8","3.3","9.4","3.4","13.2","4.0","16.6","4.4","19.4","4.2","10.2","3.4","18.2","4.3","97591","8582","123414","9464","27.7","(X)","(X)","(X)","(X)","(X)","1273","81","0.6","1.1","0.0","2.7","1.7","1.7","2.0","1.9","7.5","3.6","14.3","4.7","12.8","3.8","24.8","5.8","12.9","4.6","23.3","5.7","117310","9439","145278","13229","(X)","(X)","32.1","(X)","(X)","(X)","1100","89","0.0","3.1","0.0","3.1","1.5","1.7","0.8","1.3","7.9","4.3","9.7","3.9","13.4","4.4","24.8","5.8","14.9","5.4","26.9","6.3","136389","17677","N","N","(X)","(X)","(X)","(X)","(X)","(X)","526","103","8.4","5.8","3.4","3.9","9.5","8.7","15.0","9.1","12.9","9.5","12.5","7.4","22.2","9.6","10.6","5.7","3.8","4.0","1.5","2.5","53125","18980","62879","9204","(X)","(X)","(X)","(X)","15.6","(X)"
"0600000US2502709105","Brookfield town, Worcester County, Massachusetts","1404","106","2.1","2.0","0.5","0.8","9.8","4.3","10.6","4.2","15.0","6.5","14.2","6.0","13.8","4.2","17.0","5.0","11.3","4.7","5.6","3.2","70338","17157","88908","10549","31.9","(X)","(X)","(X)","(X)","(X)","799","66","1.5","2.2","0.0","4.3","3.9","3.7","7.3","4.4","13.8","7.9","7.4","4.4","18.4","6.3","23.7","7.4","14.4","6.8","9.8","5.4","96406","13013","110840","14802","(X)","(X)","27.4","(X)","(X)","(X)","669","82","1.8","2.7","0.0","5.1","1.6","2.7","4.3","3.7","14.8","9.3","2.7","2.9","22.0","7.3","23.9","7.6","17.2","8.1","11.7","6.5","108813","20938","N","N","(X)","(X)","(X)","(X)","(X)","(X)","605","116","3.0","3.4","1.2","1.9","17.7","9.2","15.0","9.7","18.3","9.7","24.3","12.1","7.8","5.7","8.8","9.3","4.0","6.4","0.0","5.6","47928","10777","54645","13520","(X)","(X)","(X)","(X)","35.4","(X)"
"0600000US2502712715","Charlton town, Worcester County, Massachusetts","5064","229","3.4","2.5","1.0","0.8","3.4","1.8","5.7","2.2","6.8","2.6","15.6","3.3","13.4","3.0","25.8","4.5","12.9","3.3","12.1","4.0","101111","6145","112247","8259","24.7","(X)","(X)","(X)","(X)","(X)","3636","171","2.4","2.5","0.0","1.0","1.5","1.5","3.2","1.9","6.7","3.6","11.7","3.4","10.8","3.3","35.0","6.0","13.7","3.8","15.0","5.1","110509","6022","127274","10996","(X)","(X)","26.9","(X)","(X)","(X)","2831","236","2.0","2.5","0.0","1.2","1.9","2.0","0.5","0.9","4.6","3.2","7.9","3.2","11.5","4.3","35.2","6.8","17.1","5.0","19.3","6.4","127458","13386","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1428","267","5.8","5.8","3.6","2.9","8.3","5.0","12.1","5.8","8.2","5.5","25.5","9.0","19.2","8.2","5.6","4.6","10.8","8.1","1.0","1.2","57978","8168","67939","11359","(X)","(X)","(X)","(X)","19.1","(X)"
"0600000US2502714395","Clinton town, Worcester County, Massachusetts","5594","278","2.4","1.3","4.7","2.3","5.9","1.9","9.1","2.5","11.5","3.2","19.8","3.3","16.9","3.0","17.1","3.4","9.7","2.9","2.8","1.2","67634","6999","82002","4881","32.6","(X)","(X)","(X)","(X)","(X)","3304","213","2.1","1.8","1.9","1.6","2.8","1.7","6.9","2.8","12.5","4.5","16.1","4.3","18.2","4.1","21.0","4.5","14.4","4.3","4.2","1.9","84521","7254","96614","6707","(X)","(X)","35.8","(X)","(X)","(X)","2380","228","0.5","0.7","1.1","1.3","0.6","1.1","4.9","3.0","10.7","4.4","13.7","4.4","19.0","5.2","25.9","5.6","17.8","4.9","5.8","2.7","99278","8445","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2290","332","3.6","2.3","9.2","5.1","12.0","4.1","11.8","4.6","10.9","4.3","24.2","5.5","15.4","5.5","9.3","4.1","2.8","1.8","0.8","1.2","52132","9458","57544","6209","(X)","(X)","(X)","(X)","24.8","(X)"
"0600000US2502717300","Douglas town, Worcester County, Massachusetts","3234","162","1.9","2.2","4.1","3.2","4.7","3.5","1.8","2.3","7.0","4.0","17.7","6.0","12.9","5.2","21.6","4.9","16.0","4.4","12.4","4.3","99943","10051","117784","11062","35.1","(X)","(X)","(X)","(X)","(X)","2358","141","2.2","3.4","0.0","1.5","0.0","1.5","0.6","1.0","3.8","2.4","19.0","6.6","16.2","6.8","22.8","6.5","20.4","5.6","15.1","5.9","119231","19029","130616","12511","(X)","(X)","33.3","(X)","(X)","(X)","2156","136","0.0","1.6","0.0","1.6","0.0","1.6","0.6","1.0","3.4","2.6","16.3","6.7","17.3","7.5","23.7","6.9","22.3","6.1","16.5","6.4","135313","26236","N","N","(X)","(X)","(X)","(X)","(X)","(X)","876","214","6.8","8.2","15.3","11.4","17.4","12.2","5.0","7.9","9.7","9.9","16.2","12.0","3.9","6.3","18.3","9.5","4.2","4.6","3.2","3.7","48221","19101","78075","29178","(X)","(X)","(X)","(X)","32.0","(X)"
